# rank	legacy	wide
6905	4d45d851bcbbda99383d59b27d20092d	1f8656efdf5746e7aa3e6dd758292b02
6906	4d45d851bcbbda99383d59b27d20092d	1f8656efdf5746e7aa3e6dd758292b02
6907	4d45d851bcbbda99383d59b27d20092d	1f8656efdf5746e7aa3e6dd758292b02
6908	4d45d851bcbbda99383d59b27d20092d	1f8656efdf5746e7aa3e6dd758292b02
6909	4d45d851bcbbda99383d59b27d20092d	1f8656efdf5746e7aa3e6dd758292b02
6910	4d45d851bcbbda99383d59b27d20092d	1f8656efdf5746e7aa3e6dd758292b02
6911	97628e104c55ffdfdcd19d6819428504	7a6c8556dff84da9a82f15eeddc972ef
6912	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6913	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6914	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6915	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6916	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6917	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6918	f25c83f49cf9b160ce5f8cfeef50f449	3f075cd31574bf24ea14c4f011a94b16
6919	9a2fff7c1f785ef1036ca54e3c0b72ef	18410b0b131c423fd18cee79301edb08
6920	9a2fff7c1f785ef1036ca54e3c0b72ef	18410b0b131c423fd18cee79301edb08
6921	9a2fff7c1f785ef1036ca54e3c0b72ef	18410b0b131c423fd18cee79301edb08
6922	1bfcb60e72d8dff11b135b331b1e2d1c	4438f40b838022c7bea4f0dae42c69e7
6923	1bfcb60e72d8dff11b135b331b1e2d1c	4438f40b838022c7bea4f0dae42c69e7
6924	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6925	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6926	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6927	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6928	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6929	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6930	2660d918f97fb1ed68446d87bd6ed275	4766e333e289952b3c6f4e357e07e57a
6931	bd8aa1fa639450f91e5923eb2f538ac9	459c93102a7cc807b48fd80832820cde
6932	bd8aa1fa639450f91e5923eb2f538ac9	459c93102a7cc807b48fd80832820cde
6933	bd8aa1fa639450f91e5923eb2f538ac9	459c93102a7cc807b48fd80832820cde
6934	bd8aa1fa639450f91e5923eb2f538ac9	459c93102a7cc807b48fd80832820cde
6935	bd8aa1fa639450f91e5923eb2f538ac9	459c93102a7cc807b48fd80832820cde
6936	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6937	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6938	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6939	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6940	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6941	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6942	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6943	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6944	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6945	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6946	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6947	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6948	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6949	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6950	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6951	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6952	34b790da13c3eaaef87821213b151bdc	c0bc184337df1f966ee8fa0f5d44abef
6953	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6954	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6955	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6956	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6957	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6958	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6959	d5bd0db4e7ce44ddd82ec5bb409718d2	4182fd7bfa2257536b1e2f93efd067f1
6960	b5ea819a53172b89945eae19724f0b99	57aceb52ee3ecb8750316969f457211e
6961	b5ea819a53172b89945eae19724f0b99	57aceb52ee3ecb8750316969f457211e
6962	b5ea819a53172b89945eae19724f0b99	57aceb52ee3ecb8750316969f457211e
6963	b02b70a49546b69cec2f111a98ff1849	9a7814ea629b7cc08dbb7d88216931c6
6964	b02b70a49546b69cec2f111a98ff1849	9a7814ea629b7cc08dbb7d88216931c6
6965	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6966	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6967	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6968	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6969	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6970	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6971	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6972	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6973	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6974	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6975	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6976	3070436f0496ae07ac3067cf798a20bb	d1a679b9a29d0c895282eee5700c44f4
6977	a3317825162cded1f8c39d7ea36beecd	6e8ea23a607a0ccf50a3c2b75af16742
6978	a3317825162cded1f8c39d7ea36beecd	6e8ea23a607a0ccf50a3c2b75af16742
6979	a3317825162cded1f8c39d7ea36beecd	6e8ea23a607a0ccf50a3c2b75af16742
6980	a3317825162cded1f8c39d7ea36beecd	6e8ea23a607a0ccf50a3c2b75af16742
6981	a3317825162cded1f8c39d7ea36beecd	6e8ea23a607a0ccf50a3c2b75af16742
6982	c01fa6c49037557ee854ee296ce53b01	a11cc5b73643e74e76300e35a6f7874e
6983	c01fa6c49037557ee854ee296ce53b01	a11cc5b73643e74e76300e35a6f7874e
6984	c01fa6c49037557ee854ee296ce53b01	a11cc5b73643e74e76300e35a6f7874e
6985	0f938e3248b94a4ed3e6310791e242cc	ddb382369a75e756c997b9e0a3512a0f
6986	0f938e3248b94a4ed3e6310791e242cc	ddb382369a75e756c997b9e0a3512a0f
6987	0f938e3248b94a4ed3e6310791e242cc	ddb382369a75e756c997b9e0a3512a0f
6988	0f938e3248b94a4ed3e6310791e242cc	ddb382369a75e756c997b9e0a3512a0f
6989	627b8f8c47a138a4632c912f8154761c	7982bf8a6ca353202e3642f2f123b6ff
6990	627b8f8c47a138a4632c912f8154761c	7982bf8a6ca353202e3642f2f123b6ff
6991	627b8f8c47a138a4632c912f8154761c	7982bf8a6ca353202e3642f2f123b6ff
6992	627b8f8c47a138a4632c912f8154761c	7982bf8a6ca353202e3642f2f123b6ff
6993	627b8f8c47a138a4632c912f8154761c	7982bf8a6ca353202e3642f2f123b6ff
6994	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
6995	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
6996	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
6997	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
6998	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
6999	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
7000	1cb89fc9e5683d0bda230bbba95bfe30	40f33af9a8052855228d2947064cbb9b
7001	c37cd63777949c173ee5fc62f7317bfa	e28fa22c88db6691d6befa0d1b9922d9
7002	c37cd63777949c173ee5fc62f7317bfa	e28fa22c88db6691d6befa0d1b9922d9
7003	c37cd63777949c173ee5fc62f7317bfa	e28fa22c88db6691d6befa0d1b9922d9
7004	54f127259cec2173d6eebd1287521ae1	37267d5def537a65a99f4ba18598eaf6
7005	c37cd63777949c173ee5fc62f7317bfa	e28fa22c88db6691d6befa0d1b9922d9
7006	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7007	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7008	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7009	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7010	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7011	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7012	213eda0d62f63f21d967a7ea59771fde	11b01abd9355f967e05660f792c921ad
7013	afe7613f9c981d329d1b89c37e9d0000	31c573992e9fce1aacaba0b3ad2471f3
7014	afe7613f9c981d329d1b89c37e9d0000	31c573992e9fce1aacaba0b3ad2471f3
7015	afe7613f9c981d329d1b89c37e9d0000	31c573992e9fce1aacaba0b3ad2471f3
7016	afe7613f9c981d329d1b89c37e9d0000	31c573992e9fce1aacaba0b3ad2471f3
7017	afe7613f9c981d329d1b89c37e9d0000	31c573992e9fce1aacaba0b3ad2471f3
7018	33d017f578cf38c8397ba25ec55d4d4f	3a49230c2f11370c0d4551b114cf5a60
7019	33d017f578cf38c8397ba25ec55d4d4f	3a49230c2f11370c0d4551b114cf5a60
7020	33d017f578cf38c8397ba25ec55d4d4f	3a49230c2f11370c0d4551b114cf5a60
7021	33d017f578cf38c8397ba25ec55d4d4f	3a49230c2f11370c0d4551b114cf5a60
7022	33d017f578cf38c8397ba25ec55d4d4f	3a49230c2f11370c0d4551b114cf5a60
7023	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7024	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7025	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7026	6f33fb75aef35ea61048bc21f4cb96af	f73d46a6dfec8016471734ba80d87720
7027	6f33fb75aef35ea61048bc21f4cb96af	f73d46a6dfec8016471734ba80d87720
7028	021aa43c084fb2faf408aae760943976	ea235d9c7e3995322a8f1ba5d772557d
7029	021aa43c084fb2faf408aae760943976	ea235d9c7e3995322a8f1ba5d772557d
7030	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7031	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7032	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7033	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7034	8e4d309d7826bd4e0e5aa5c4ae51e4b6	04331ba0bec94c967608b9b4b3e3366d
7035	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7036	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7037	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7038	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7039	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7040	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7041	93866af844679885eb65dd306709ca4f	30543609bcf3a4f34ce8234b7187e5c8
7042	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7043	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7044	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7045	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7046	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7047	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7048	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7049	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7050	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7051	be92c5d900e9e88bb9b86dc02ba0355a	b3f77f7d4cdc72e5e7f783de2f13d959
7052	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7053	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7054	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7055	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7056	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7057	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7058	fdc3c34bafd054eb022dfec153a397d5	b2f1bf9515fa1e8d72d0b77ab3982c0a
7059	b263c80688d2d61014453786d9eea57d	478c107669100f24b1c68c861b1b3d1a
7060	b263c80688d2d61014453786d9eea57d	478c107669100f24b1c68c861b1b3d1a
7061	b263c80688d2d61014453786d9eea57d	478c107669100f24b1c68c861b1b3d1a
7062	b263c80688d2d61014453786d9eea57d	478c107669100f24b1c68c861b1b3d1a
7063	b263c80688d2d61014453786d9eea57d	478c107669100f24b1c68c861b1b3d1a
7064	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7065	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7066	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7067	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7068	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7069	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7070	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7071	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7072	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7073	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7074	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7075	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7076	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7077	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7078	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7079	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7080	974f2ced5448803952bfee09ee63f02b	82321ad01ec2213712af0d355c1ce484
7081	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7082	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7083	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7084	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7085	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7086	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7087	fbdaa0cefb9b76a5bd18b8eca03efb9d	40cb38650ccd15f3621b79c7f5c4e3d2
7088	4ec3d4aadeab25f0ee4e5f1c7d49db8d	8fe4bc8e620af3340dfb28a9e7e87e9a
7089	4ec3d4aadeab25f0ee4e5f1c7d49db8d	8fe4bc8e620af3340dfb28a9e7e87e9a
7090	4ec3d4aadeab25f0ee4e5f1c7d49db8d	8fe4bc8e620af3340dfb28a9e7e87e9a
7091	2fef9b0095279c72152ee9f3bc6e42e5	49a95a4739698d72950226802ec1d702
7092	2fef9b0095279c72152ee9f3bc6e42e5	49a95a4739698d72950226802ec1d702
7093	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7094	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7095	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7096	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7097	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7098	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7099	e725b234410a8be7a0bd74bbab766e66	cd2a6c3e10907b41fb1e41d2a8760be5
7100	7ce7ceb180aa3f9e4717172fffd689d9	b2faea151219925ec443071be12d1996
7101	7ce7ceb180aa3f9e4717172fffd689d9	b2faea151219925ec443071be12d1996
7102	7ce7ceb180aa3f9e4717172fffd689d9	b2faea151219925ec443071be12d1996
7103	7ce7ceb180aa3f9e4717172fffd689d9	b2faea151219925ec443071be12d1996
7104	7ce7ceb180aa3f9e4717172fffd689d9	b2faea151219925ec443071be12d1996
7105	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7106	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7107	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7108	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7109	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7110	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7111	6f344dd8b7a0c960e8a4112a7856cbea	8e360cef09b3dadc6de3e1dff5747ea1
7112	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7113	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7114	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7115	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7116	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7117	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7118	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7119	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7120	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7121	6217e9191a23f118bf4e62346b5d3861	06f2e4e3a8d777fc60bf33c6614c292e
7122	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7123	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7124	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7125	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7126	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7127	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7128	c2a144d62603a9ae2929b60e9df9dec6	bd81a869e4ea1c86d2dc86ad585bcc2d
7129	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
7130	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
7131	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
7132	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
7133	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
7134	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7135	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7136	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7137	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7138	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7139	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7140	078b4d8ba952f7b6afda9f16f3a133ad	40dc2154c32318665b6d34e5fb8683da
7141	8988b76c0858dd8234e509ae1376bfd3	53594dc6cf9e53d21e9a0451e4bc4894
7142	8988b76c0858dd8234e509ae1376bfd3	53594dc6cf9e53d21e9a0451e4bc4894
7143	8988b76c0858dd8234e509ae1376bfd3	53594dc6cf9e53d21e9a0451e4bc4894
7144	8988b76c0858dd8234e509ae1376bfd3	53594dc6cf9e53d21e9a0451e4bc4894
7145	8988b76c0858dd8234e509ae1376bfd3	53594dc6cf9e53d21e9a0451e4bc4894
7146	5a5c748b0f3cdae11e6b9aadb3186e5c	0ee2dc6ec426ce87b03ba0443bc99fc7
7147	5a5c748b0f3cdae11e6b9aadb3186e5c	0ee2dc6ec426ce87b03ba0443bc99fc7
7148	5a5c748b0f3cdae11e6b9aadb3186e5c	0ee2dc6ec426ce87b03ba0443bc99fc7
7149	cd8c770cdc449ca2a59944ef28f9ac83	0ad5525c94b325826483b2f619257b44
7150	cd8c770cdc449ca2a59944ef28f9ac83	0ad5525c94b325826483b2f619257b44
7151	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7152	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7153	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7154	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7155	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7156	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7157	b90f816a4e75b94ded3fe4665219644f	055cac1723603dabfa7ed4fbe87e9c88
7158	5b2557b2aa8b6073639860a3b5b7f07e	81da7002038f2b6ddd27b3d3f28a3b0d
7159	5b2557b2aa8b6073639860a3b5b7f07e	81da7002038f2b6ddd27b3d3f28a3b0d
7160	5b2557b2aa8b6073639860a3b5b7f07e	81da7002038f2b6ddd27b3d3f28a3b0d
7161	5b2557b2aa8b6073639860a3b5b7f07e	81da7002038f2b6ddd27b3d3f28a3b0d
7162	5b2557b2aa8b6073639860a3b5b7f07e	81da7002038f2b6ddd27b3d3f28a3b0d
7163	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7164	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7165	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7166	771d2c28427c1cf7924b74afe5ca7f08	fcc99d6cc22d5711eab4d2e1fdefb5f3
7167	771d2c28427c1cf7924b74afe5ca7f08	fcc99d6cc22d5711eab4d2e1fdefb5f3
7168	7ebda7774250cda0ca7ae381a170a1e0	4ecb1f6161f20b8cd4fed5cf5ed62a63
7169	7ebda7774250cda0ca7ae381a170a1e0	4ecb1f6161f20b8cd4fed5cf5ed62a63
7170	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7171	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7172	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7173	c3be4f35583405b84b245a15e84d5811	b555ae8622a6404c1f679105bef9eb3e
7174	8ef6f7d2883b8135671fcbbdcbd9bddc	539af5538165dedb448226c32c20c3a7
7175	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7176	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7177	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7178	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7179	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7180	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7181	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7182	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7183	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7184	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7185	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7186	efa966e314e43ccac6f54b4f385ca6c0	4ee13dd07db0ee82227eb036853daca3
7187	dedc0471e256b1f5a095e7eced23a069	427d4fb013016d03cde4d635e4e602fe
7188	dedc0471e256b1f5a095e7eced23a069	427d4fb013016d03cde4d635e4e602fe
7189	dedc0471e256b1f5a095e7eced23a069	427d4fb013016d03cde4d635e4e602fe
7190	dedc0471e256b1f5a095e7eced23a069	427d4fb013016d03cde4d635e4e602fe
7191	dedc0471e256b1f5a095e7eced23a069	427d4fb013016d03cde4d635e4e602fe
7192	cbcbf3beb304f95e63fb732c3bf78a8f	2f6a616ff83b142e4712c16a1351f610
7193	cbcbf3beb304f95e63fb732c3bf78a8f	2f6a616ff83b142e4712c16a1351f610
7194	cbcbf3beb304f95e63fb732c3bf78a8f	2f6a616ff83b142e4712c16a1351f610
7195	cbcbf3beb304f95e63fb732c3bf78a8f	2f6a616ff83b142e4712c16a1351f610
